word,sentiment_importance,course_importance,total_importance,category,word_length,is_japanese,rank
原因,0.000343793905095,0.0008387498949703,0.0011825438000653,評価特化,2,True,908
定期習,0.0004151232540607,0.0007665075361728,0.0011816307902335,評価特化,3,True,910
出せる,0.0004310449585318,0.0007501645013689,0.0011812094599007,評価特化,3,True,913
あわせ,0.0004864728876522,0.000693991780281,0.0011804646679332,評価特化,3,True,917
積み重ね,0.000338699382085,0.0008410805693039,0.0011797799513889001,評価特化,4,True,922
考え,0.0004746685478281,0.0007049502289675,0.0011796187767956,評価特化,2,True,923
農業,0.0002211302518844,0.0009527280926704,0.0011738583445548,評価特化,2,True,941
配線,0.0002780356444418,0.0008947262540459,0.0011727618984877,評価特化,2,True,944
全力,0.0001556865870952,0.0010152325034141,0.0011709190905093,評価特化,2,True,947
栄養,0.0003999749819437,0.0007681091626485,0.0011680841445922,評価特化,2,True,955
事象,0.0004562497712098,0.0007103458046913,0.0011665955759011,評価特化,2,True,960
区別,0.0002979844808578,0.0008679375052452,0.001165921986103,評価特化,2,True,963
もう習,0.0001560977349678,0.0010079052299261,0.0011640029648939,評価特化,3,True,969
つまら,0.0001937285996973,0.0009677363559603,0.0011614649556576,評価特化,3,True,976
計測,0.0003931039591898,0.0007659170675922,0.001159021026782,評価特化,2,True,983
はんだ,0.0004561700754695,0.0007016518049769,0.0011578218804464,評価特化,3,True,986
まし年,0.0004088628021153,0.0007459589026191,0.0011548217047344,評価特化,3,True,994
行こう,0.0004149163988503,0.0007379549470814,0.0011528713459317001,評価特化,3,True,998
FITAIM,0.0002377454657107,0.0009148493409156,0.0011525948066263,評価特化,6,False,1001
プレゼンテーション,0.0001758375986554,0.0009763943909228,0.0011522319895782,評価特化,9,True,1003
職業,0.0004897825419902,0.0006603017449378,0.001150084286928,評価特化,2,True,1005
締め切り,0.0003404493133227,0.0008089790741602,0.0011494283874829,評価特化,4,True,1007
概要,0.0003295977910359,0.0008191789189974,0.0011487767100333002,評価特化,2,True,1009
いる習,0.000464170639004,0.0006844619555132,0.0011486325945172,評価特化,3,True,1010
長く,0.0004838938928312,0.0006637045492728,0.001147598442104,評価特化,2,True,1012
speaking,0.0002825304865837,0.000860558450222,0.0011430889368056999,評価特化,8,False,1027
くださり,0.0004212398025857,0.0007185190167259,0.0011397588193116,評価特化,4,True,1034
一部,0.0004540031465391,0.0006844488282998,0.0011384519748389,評価特化,2,True,1038
ことし,0.0003950786502922,0.0007410237894338,0.001136102439726,評価特化,3,True,1042
空い,0.000238798558712,0.0008968204259872,0.0011356189846992001,評価特化,2,True,1043
自主,0.0001649379558946,0.0009706047759658,0.0011355427318604,評価特化,2,True,1044
費やし,0.0002599596045911,0.000875549390912,0.0011355089955031,評価特化,3,True,1045
理解化,0.0004965871572494,0.0006381683051586,0.001134755462408,評価特化,3,True,1049
あっ,0.0003774136617756,0.0007572627581589,0.0011346764199345,評価特化,2,True,1050
移行,0.0001697815023362,0.0009643174707889,0.0011340989731250999,評価特化,2,True,1055
主義,0.000372619057695,0.0007607216636339,0.0011333407213289,評価特化,2,True,1058
フーリエ,0.0004581952733652,0.000674803342138,0.0011329986155032,評価特化,4,True,1060
ライブ,0.0002008186509976,0.0009317936805578,0.0011326123315554,評価特化,3,True,1063
やすかっ,0.0004405322924433,0.0006884417806357,0.001128974073079,評価特化,4,True,1068
画像,0.0002034649873773,0.0009249848003188,0.0011284497876960999,評価特化,2,True,1070
悩ん,0.0004559319466352,0.0006714902818202,0.0011274222284554,評価特化,2,True,1072
処置,0.0002022883854806,0.0009249858558177,0.0011272742412983,評価特化,2,True,1073
作る,0.0004554915419019,0.0006715846619357,0.0011270762038375999,評価特化,2,True,1074
向上,0.0004569213039108,0.0006688595882483,0.0011257808921591,評価特化,2,True,1076
自宅,0.0003988878535372,0.0007263885012694,0.0011252763548066,評価特化,2,True,1078
です年,0.0004090128297155,0.0007157251238822,0.0011247379535977002,評価特化,3,True,1082
などべ,0.0003254474857105,0.0007974906609608,0.0011229381466713,評価特化,3,True,1086
ここ,0.0001841665438885,0.000937837615328,0.0011220041592165,評価特化,2,True,1090
コンピューター,0.0004381018877029,0.0006836669147014,0.0011217688024043,評価特化,7,True,1093
過去い,0.000322224838393,0.000799043902329,0.001121268740722,評価特化,3,True,1094
活動,0.0002349384321734,0.0008861560117581,0.0011210944439315,評価特化,2,True,1095
苦しみ,0.0003879368305206,0.0007329992949962,0.0011209361255168,評価特化,3,True,1096
小さ,0.0002853513384858,0.0008350772162278,0.0011204285547136,評価特化,2,True,1102
旅行,0.0003375743289251,0.0007812312325915,0.0011188055615166,評価特化,2,True,1107
ラーニング,0.0004596724782301,0.0006575801450273,0.0011172526232574001,評価特化,5,True,1111
誘導,0.0004756895618306,0.0006401336027516,0.0011158231645822,評価特化,2,True,1118
主な,0.0004436853341758,0.0006713215261697,0.0011150068603455001,評価特化,2,True,1122
書く,0.0003965235865156,0.0007180695647672,0.0011145931512828,評価特化,2,True,1123
結果,0.0004637652134473,0.0006491125816792,0.0011128777951265,評価特化,2,True,1128
結びつい,0.0002203217397133,0.0008904921511809,0.0011108138908942,評価特化,4,True,1133
通っ,0.0004337072372436,0.0006769582629203,0.0011106655001639,評価特化,2,True,1135
具体,0.0003533836406392,0.0007571902078313,0.0011105738484705,評価特化,2,True,1136
終え,0.0003826145082712,0.0007240138947963,0.0011066284030675,評価特化,2,True,1148
調べ,0.0004392004131905,0.0006643224027624,0.0011035228159528999,評価特化,2,True,1157
指導,0.0001433967612683,0.0009593309834599,0.0011027277447282,評価特化,2,True,1158
取り組もう,0.0004724414003166,0.0006302798336202,0.0011027212339368,評価特化,5,True,1159
授業き,0.0004962962120771,0.000605178065598,0.0011014742776751,評価特化,3,True,1163
ながら張っ,0.0003609132021665,0.0007397502660751,0.0011006634682416,評価特化,5,True,1165
14,0.000494963179032,0.0006049176057179,0.0010998807847499,評価特化,2,False,1166
多い習,0.0001822181723334,0.0009161680936813,0.0010983862660147,評価特化,3,True,1170
一層,0.0001937519492847,0.0009045845695904,0.0010983365188750999,評価特化,2,True,1171
設ける,0.0003728510604964,0.0007254820730951,0.0010983331335915,評価特化,3,True,1172
効果,0.0004218043477246,0.0006720877506516,0.0010938920983762,評価特化,2,True,1179
状況,0.0003800836663382,0.0007108656379083,0.0010909493042465,評価特化,2,True,1187
前期,0.0004000634899441,0.0006889839617299,0.001089047451674,評価特化,2,True,1191
有り,0.0003820819159348,0.0007048497597376,0.0010869316756724,評価特化,2,True,1195
まし修,0.0004352975923281,0.0006513541134504,0.0010866517057785,評価特化,3,True,1196
ディベートしかっ,0.0003557863334814,0.0007289499044418,0.0010847362379232,評価特化,8,True,1206
カリキュラム,0.0003252506256103,0.000757822394371,0.0010830730199813,評価特化,6,True,1209
座っ,0.0004838957366618,0.0005981292236935,0.0010820249603553,評価特化,2,True,1211
海外,0.0004917662229063,0.0005885286672601,0.0010802948901664,評価特化,2,True,1214
また書,0.0003642274865082,0.0007155505674225,0.0010797780539307,評価特化,3,True,1215
線形,0.0003406274355138,0.0007376076410646,0.0010782350765784,評価特化,2,True,1222
運動,0.0004049045982418,0.0006727715000315,0.0010776760982733,評価特化,2,True,1223
感じ,0.000165068244094,0.0009116404739024,0.0010767087179964,評価特化,2,True,1231
検定,0.0003938009341557,0.0006817425290743,0.00107554346323,評価特化,2,True,1233
魅力,0.0003750161691145,0.0007001297040419,0.0010751458731564,評価特化,2,True,1235
死ぬ,0.0001031222442785,0.0009656929307513,0.0010688151750298,評価特化,2,True,1256
こちら,0.0002011245599499,0.000866190150932,0.0010673147108819,評価特化,3,True,1261
苦痛,0.0001427967101335,0.0009242117404937,0.0010670084506272,評価特化,2,True,1263
PHP,0.0003943783231079,0.0006712931208312,0.0010656714439391,評価特化,3,False,1267
くれる習,0.0003704012117602,0.0006950978528369,0.0010654990645971,評価特化,4,True,1271
ながらべ,0.0003452549378077,0.000719881720013,0.0010651366578207,評価特化,4,True,1272
体系,0.0003480680964209,0.0007170418446714,0.0010651099410922999,評価特化,2,True,1273
楽し,0.0003416946891582,0.0007226760640288,0.001064370753187,評価特化,2,True,1277
非常しかっ,0.0004727395717054,0.0005890424363315,0.0010617820080369,評価特化,5,True,1288
あげる,0.0003402709133095,0.0007201416624916,0.0010604125758011,評価特化,3,True,1295
振動,0.0001414778331915,0.0009181570882598,0.0010596349214513,評価特化,2,True,1297
もっと,0.0002132201924877,0.0008395511475538,0.0010527713400415,評価特化,3,True,1322
取ら,0.0001640815541825,0.0008883979171514,0.0010524794713339001,評価特化,2,True,1325
らしい,0.0004368033260107,0.0006150621920824,0.0010518655180931,評価特化,3,True,1328
確保,0.0003183090852366,0.000733133405447,0.0010514424906836002,評価特化,2,True,1331
とりあえず,0.0004386319606392,0.0006126993232303,0.0010513312838695,評価特化,5,True,1333
テスト張っ,0.0003835633397102,0.0006671429708086,0.0010507063105188,評価特化,5,True,1337
ところ,0.0004915145551733,0.0005591218554892,0.0010506364106624999,評価特化,3,True,1338
トラブル,0.0004119032195636,0.0006361263138907,0.0010480295334543,評価特化,4,True,1346
70,0.0003754414618015,0.0006723344326019,0.0010477758944034,評価特化,2,False,1347
火曜,0.0001452778066907,0.0009018289191382,0.0010471067258289,評価特化,2,True,1349
目立っ,0.0002140533179044,0.0008323403696219,0.0010463936875263,評価特化,3,True,1352
まし験,0.0002568480041291,0.000789179570145,0.0010460275742741,評価特化,3,True,1355
未来,0.0003753979690372,0.000669952481985,0.0010453504510222,評価特化,2,True,1356
ほんの,0.0004341346876961,0.0006112083792686,0.0010453430669647,評価特化,3,True,1357
上位,0.0002841018140316,0.0007608324289321,0.0010449342429637,評価特化,2,True,1360
有り難う,0.0004083175550807,0.0006363622166893,0.00104467977177,評価特化,4,True,1362
工場,0.0001529785494009,0.0008902301390965,0.0010432086884974,評価特化,2,True,1366
願っ,0.000414525055223,0.0006278587712181,0.0010423838264411,評価特化,2,True,1368
女子,0.0001450795680284,0.0008966378867626,0.001041717454791,評価特化,2,True,1371
オムニバス,0.0002934299409389,0.0007472857832908,0.0010407157242297,評価特化,5,True,1374
著作,0.0003671639909346,0.000672402481238,0.0010395664721726,評価特化,2,True,1378
規模,0.000217308755964,0.0008219564333558,0.0010392651893198,評価特化,2,True,1380
持て,0.0002918859411563,0.0007466684494699,0.0010385543906262,評価特化,2,True,1383
休み,0.0002743193449882,0.0007630139589309,0.0010373333039191,評価特化,2,True,1385
分かりらい,0.0003060698509216,0.0007306560873985,0.0010367259383201,評価特化,5,True,1387
振り返る,0.0002091815074284,0.000827079017957,0.0010362605253854,評価特化,4,True,1389
修正,0.0004655141383409,0.0005700564519925,0.0010355705903334,評価特化,2,True,1393
歴史,0.0004136805749171,0.0006204301950993,0.0010341107700164,評価特化,2,True,1398
忘れる,0.000395912103928,0.0006370681982774,0.0010329803022054,評価特化,3,True,1400
戸惑い,0.00047633390535,0.0005559447136792,0.0010322786190292,評価特化,3,True,1404
講義点,0.0004442192614078,0.0005868300795555,0.0010310493409633,評価特化,3,True,1407
移動,0.0004282544056574,0.0005997816721598,0.0010280360778172001,評価特化,2,True,1415
合わせ,0.0004795961495902,0.0005482979532745,0.0010278941028647,評価特化,3,True,1416
そして,0.0002063268270248,0.0008215482991475,0.0010278751261723,評価特化,3,True,1417
異なっ,0.0004993555446465,0.0005266686280568,0.0010260241727033,評価特化,3,True,1420
現在,0.0003718282096087,0.0006536048604175,0.0010254330700262,評価特化,2,True,1422
合わ,0.0004435299585262,0.0005818319817384,0.0010253619402646,評価特化,2,True,1423
トイレ,0.0003891446524196,0.0006351860033141,0.0010243306557337,評価特化,3,True,1426
不可欠,0.0004178829905059,0.0006062707139386,0.0010241537044445,評価特化,3,True,1427
簡単,0.0004526627022549,0.0005695888008664,0.0010222515031213,評価特化,2,True,1433
試行,0.0004210864955728,0.0006007985635237,0.0010218850590965,評価特化,2,True,1436
にくい,0.0001742259933138,0.000846376584011,0.0010206025773248,評価特化,3,True,1440
構成,0.000494040928933,0.0005253922878479,0.0010194332167809,評価特化,2,True,1443
つける,0.0001487006187621,0.0008690847895262,0.0010177854082882999,評価特化,3,True,1447
出来る,0.0001635768626263,0.0008532408678877,0.001016817730514,評価特化,3,True,1451
中身,0.0004778890870511,0.000538092572242,0.0010159816592931,評価特化,2,True,1455
レポート習,0.0003694094717502,0.0006463602185249,0.0010157696902751,評価特化,5,True,1456
取り組め,0.0004264258062667,0.0005883360616594,0.0010147618679261,評価特化,4,True,1462
送電,0.0001574227443108,0.000855980011133,0.0010134027554438,評価特化,2,True,1469
もし,0.0004985225386917,0.000513694807887,0.0010122173465787,評価特化,2,True,1472
間違い,0.0003791584253863,0.0006307942999733,0.0010099527253596,評価特化,3,True,1474
いただく,0.0003297366201877,0.0006789608221305,0.0010086974423182,評価特化,4,True,1478
解釈,0.0004912886236395,0.0005174071661063,0.0010086957897458,評価特化,2,True,1479
myfit,0.0004423982577352,0.000564949905,0.0010073481627352,評価特化,5,False,1482
相談,0.0003580151436229,0.0006445511244237,0.0010025662680466,評価特化,2,True,1493
説明い,0.0002229713967868,0.0007792796407427,0.0010022510375295,評価特化,3,True,1495
改善,0.000264054814341,0.0007370678120411,0.0010011226263821,評価特化,2,True,1498
など,0.0004012624311235,0.00059984270911,0.0010011051402335,評価特化,2,True,1499
出来習,0.00043910369277,0.0005616024136543,0.0010007061064243,評価特化,3,True,1500
いただけれ,0.0002872229864199,0.0007128821065028,0.0010001050929227,評価特化,5,True,1503
自粛,0.0003720095211809,0.0006278942931782,0.0009999038143591,評価特化,2,True,1504
アクティビティ,0.0002715504169464,0.0007264897227287,0.0009980401396751,評価特化,7,True,1509
確実,0.0004240554240014,0.0005738968650499,0.0009979522890513001,評価特化,2,True,1512
仲間,0.0004894913839442,0.0005072804433958,0.00099677182734,評価特化,2,True,1514
ベース,0.0003089828416705,0.000686777383089,0.0009957602247595001,評価特化,3,True,1518
無駄,0.000235849370559,0.0007597434024016,0.0009955927729606,評価特化,2,True,1519
IV,0.0003632170458634,0.0006314921710226,0.000994709216886,評価特化,2,False,1520
回路,0.0004445542029648,0.0005480512994301,0.0009926055023949001,評価特化,2,True,1530
新しくう,0.000286625077327,0.0007051477829615,0.0009917728602885,評価特化,4,True,1531
過程,0.0004791929825859,0.0005105979881196,0.0009897909707055,評価特化,2,True,1535
思想,0.0003896683454513,0.0005998641252517,0.000989532470703,評価特化,2,True,1536
おしえ,0.0003003614644209,0.0006871527681748,0.0009875142325957,評価特化,3,True,1542
向き合う,0.0003002186616261,0.0006869965129428,0.0009872151745689,評価特化,4,True,1543
会計,0.0003964499785349,0.0005899000053222,0.0009863499838571,評価特化,2,True,1545
思い,0.0002163259329385,0.0007697047839701,0.0009860307169086,評価特化,2,True,1546
被っ,0.0003472731581756,0.0006373673677444,0.00098464052592,評価特化,2,True,1549
もう,0.0003732187120641,0.0006106105089074,0.0009838292209715,評価特化,2,True,1552
併用,0.0002166735274451,0.0007666125893592,0.0009832861168043,評価特化,2,True,1554
興味かっ,0.0003190203397362,0.000663877637298,0.0009828979770342,評価特化,4,True,1556
次元,0.0003193777341109,0.0006634145975112,0.0009827923316221,評価特化,2,True,1558
スペル,0.0004704507688681,0.0005119865139325,0.0009824372828006,評価特化,3,True,1559
アクティブ,0.0004055255651473,0.0005763989686965,0.0009819245338438,評価特化,5,True,1560
いか,0.0003683873667166,0.0006129337617984,0.0009813211285150001,評価特化,2,True,1562
健康,0.0004708361487055,0.0005102687363707,0.0009811048850762,評価特化,2,True,1563
および,0.0001902529283573,0.0007905511087492,0.0009808040371065,評価特化,3,True,1567
個別,0.0002292913313095,0.0007494441591776,0.0009787354904871,評価特化,2,True,1575
もっと習,0.0004162780940532,0.0005610942840576,0.0009773723781107998,評価特化,4,True,1579
徳川,0.0001704636961221,0.0008056775356332,0.0009761412317553,評価特化,2,True,1580
やはり,0.0004470718976778,0.0005288124084472,0.000975884306125,評価特化,3,True,1582
パスポート,0.000168038140002,0.0008071766872155,0.0009752148272175001,評価特化,5,True,1588
答え合わせ,0.0003696992420233,0.0006037689745426,0.0009734682165659,評価特化,5,True,1595
よう,0.0001871068413431,0.0007862651404066,0.0009733719817497,評価特化,2,True,1597
夏休み,0.0002070890041068,0.0007661134004592,0.000973202404566,評価特化,3,True,1598
ください修,0.0004606473570068,0.0005120324591795,0.0009726798161863,評価特化,5,True,1600
遺伝,0.0004317369312047,0.0005405197540918,0.0009722566852965,評価特化,2,True,1603
撮っ,0.0002400399082236,0.0007313125663333,0.0009713524745569,評価特化,2,True,1605
冒頭,0.0004286860736707,0.0005425220976273,0.000971208171298,評価特化,2,True,1607
速く,0.0003208941966295,0.0006502854824066,0.0009711796790361001,評価特化,2,True,1608
ノイズ,0.0003078902761141,0.0006631910800933,0.0009710813562074,評価特化,3,True,1610
自分習,0.0003443260544112,0.0006249951464789,0.0009693212008901,評価特化,3,True,1613
行ける,0.0001696879890832,0.0007971328767863,0.0009668208658695,評価特化,3,True,1623
蓄え,0.0001990161836147,0.000767642011245,0.0009666581948597,評価特化,2,True,1624
ます習習,0.0003677772978941,0.0005979460974534,0.0009657233953475,評価特化,4,True,1630
原理,0.0002703300253911,0.0006950505755164,0.0009653806009075,評価特化,2,True,1632
中心,0.0002739159711476,0.0006912565822231,0.0009651725533707,評価特化,2,True,1635
最新,0.000375793625911,0.0005893210570017,0.0009651146829126999,評価特化,2,True,1636
取れ,0.0001446368598093,0.0008193253590835,0.0009639622188928,評価特化,2,True,1639
関数,0.0004407211672514,0.0005220263847149,0.0009627475519663,評価特化,2,True,1643
後輩,0.0003088495383659,0.0006534693141778,0.0009623188525437001,評価特化,2,True,1645
実力,0.0003916590853973,0.0005705381433169,0.0009621972287142001,評価特化,2,True,1646
たり,0.0002668927640104,0.0006945356686931,0.0009614284327034999,評価特化,2,True,1650
ホーム,0.0003274821986754,0.0006328982611497,0.0009603804598250999,評価特化,3,True,1655
積極,0.0001908064220852,0.0007684169765649,0.0009592233986501,評価特化,2,True,1659
取れる,0.000400349341124,0.0005574699526078,0.0009578192937318001,評価特化,3,True,1661
抜か,0.0004249374781336,0.0005320502179009,0.0009569876960345,評価特化,2,True,1664
から習,0.0002604763954877,0.000695326551795,0.0009558029472826999,評価特化,3,True,1668
いく,0.000407717284994,0.0005476648117639,0.0009553820967579,評価特化,2,True,1670
