word,sentiment_importance,course_importance,total_importance,category,word_length,is_japanese,rank
有利,0.0008897148072719,0.0004412142766846,0.0013309290839565,感情特化,2,True,524
配列,0.0009915553033351,0.0003389656543731,0.0013305209577082,感情特化,2,True,526
次回,0.0009069781264533,0.0004211596172788,0.0013281377437321,感情特化,2,True,529
地方,0.0009134346619248,0.0004141144454479,0.0013275491073727,感情特化,2,True,530
持つ,0.0010021088763754,0.000324462877309,0.0013265717536844,感情特化,2,True,533
文書,0.0009010912229617,0.0004251115024089,0.0013262027253706,感情特化,2,True,534
Thank,0.0010176128707826,0.0003084535710513,0.0013260664418339,感情特化,5,False,535
ことかせる,0.0010040855656067,0.0003189320365587,0.0013230176021654,感情特化,5,True,539
複数,0.0008272457246979,0.0004951870068907,0.0013224327315886002,感情特化,2,True,542
くらい,0.001085847667227,0.0002365794083843,0.0013224270756113,感情特化,3,True,543
状態,0.0008649337564555,0.0004563774966018,0.0013213112530573,感情特化,2,True,546
豊か,0.0009784796940428,0.0003425031900405,0.0013209828840833001,感情特化,2,True,548
だり,0.0009368390522219,0.0003833664919842,0.0013202055442061,感情特化,2,True,549
シチュエーション,0.0011694468557834,0.0001493940750757,0.0013188409308591,感情特化,8,True,552
文字,0.000912341663492,0.0004041485279519,0.0013164901914438998,感情特化,2,True,556
見つめす,0.0009403315683205,0.0003754571080207,0.0013157886763412,感情特化,4,True,560
驚い,0.0010816738940775,0.0002335039898753,0.0013151778839528,感情特化,2,True,561
コミニケーション,0.0010259114205837,0.0002856403589248,0.0013115517795085,感情特化,8,True,567
救済,0.0009403978474438,0.0003707404248416,0.0013111382722853998,感情特化,2,True,568
とくに,0.0008680462837219,0.0004423022270202,0.0013103485107421,感情特化,3,True,569
戸惑う,0.0009238963325818,0.0003858158985773,0.0013097122311590999,感情特化,3,True,570
先生っ,0.0010571889579296,0.0002518690058163,0.0013090579637459,感情特化,3,True,571
全くまら,0.0009315321221947,0.0003770608454942,0.0013085929676889,感情特化,4,True,572
本当かり,0.001006341073662,0.0003022048622369,0.0013085459358989,感情特化,4,True,573
です力,0.0011344242841005,0.0001715511083602,0.0013059753924607,感情特化,3,True,575
優しかっ,0.0008670443462,0.0004369666179021,0.0013040109641021,感情特化,4,True,577
ネット,0.0010485682636499,0.0002541954318682,0.0013027636955181,感情特化,3,True,580
シャドーイング,0.0008441785519773,0.0004570551893927,0.00130123374137,感情特化,7,True,584
ですし,0.0008335895836353,0.0004667490720748,0.0013003386557101,感情特化,3,True,587
授業い,0.0009002782404422,0.0003999888896942,0.0013002671301364,感情特化,3,True,588
感染,0.0008626137860119,0.0004369406960904,0.0012995544821023,感情特化,2,True,589
全部,0.0010439829239922,0.0002551891150013,0.0012991720389935,感情特化,2,True,590
仕事,0.0009244483585158,0.0003746304661035,0.0012990788246192999,感情特化,2,True,591
あるかり,0.0008113011717796,0.0004876926541328,0.0012989938259124001,感情特化,4,True,592
解説かり,0.0011336571936096,0.000163764825889,0.0012974220194986001,感情特化,4,True,593
通し習,0.0008375838398933,0.0004588693380355,0.0012964531779288,感情特化,3,True,595
コーナー,0.0008393666810459,0.0004550397947982,0.0012944064758441,感情特化,4,True,598
アドバイス,0.00087750676954,0.0004159130417464,0.0012934198112864001,感情特化,5,True,600
聞き取る,0.0009646308608353,0.0003286814317107,0.001293312292546,感情特化,4,True,601
マスマティカ,0.0008591679590088,0.0004331767559051,0.0012923447149139,感情特化,6,True,604
できる,0.0010256729400794,0.0002656520482019,0.0012913249882813,感情特化,3,True,607
内容潔,0.0011826769138375,0.0001083749035994,0.0012910518174369,感情特化,3,True,608
分散,0.0009320396929979,0.0003581121563911,0.001290151849389,感情特化,2,True,611
いつ,0.0010698266568586,0.0002194856085794,0.0012893122654379998,感情特化,2,True,614
逃げ,0.0008423888886516,0.0004461102864959,0.0012884991751475,感情特化,2,True,616
きちんとい,0.0010409761220216,0.0002472400665283,0.0012882161885498999,感情特化,5,True,617
わから,0.0009846646867157,0.0003009926586455,0.0012856573453612,感情特化,3,True,624
わかり,0.0007876308676337,0.0004951327222246,0.0012827635898583,感情特化,3,True,628
すごく,0.0007968843422548,0.0004832572391572,0.001280141581412,感情特化,3,True,634
なるべく,0.0009748082703504,0.0003037732572127,0.0012785815275631,感情特化,4,True,637
空気,0.0009204484522342,0.0003579184412956,0.0012783668935298,感情特化,2,True,638
利点,0.0010914824903011,0.0001867294311523,0.0012782119214534001,感情特化,2,True,639
あたり,0.0010437050736264,0.0002313183718606,0.0012750234454869998,感情特化,3,True,645
コロイド,0.0008507214486598,0.0004233375191688,0.0012740589678286,感情特化,4,True,647
毎回,0.000839661334054,0.0004336230785971,0.0012732844126510999,感情特化,2,True,648
られ,0.0010750285097553,0.0001978104054513,0.0012728389152066,感情特化,2,True,649
プレゼン,0.0010085571426111,0.0002639932741581,0.0012725504167692,感情特化,4,True,651
だし,0.0008136236241885,0.0004587263933249,0.0012723500175134,感情特化,2,True,653
ある修,0.0008813165128231,0.0003900721669197,0.0012713886797428,感情特化,3,True,655
でき書,0.0010940258701642,0.0001761578023433,0.0012701836725075,感情特化,3,True,659
柔軟,0.0007782030850648,0.0004913471639156,0.0012695502489804,感情特化,2,True,661
着い,0.0008440523275307,0.0004242685224328,0.0012683208499635,感情特化,2,True,665
基盤,0.0008033559554153,0.0004644215934806,0.0012677775488959,感情特化,2,True,666
地域,0.0010504312200569,0.000217021957628,0.0012674531776849,感情特化,2,True,667
そもそも,0.0009956697622934,0.000270785888036,0.0012664556503294,感情特化,4,True,669
項目,0.0008173414639064,0.000448784657887,0.0012661261217934,感情特化,2,True,670
回数,0.0009486858315508,0.0003171072437845,0.0012657930753353,感情特化,2,True,672
からしかっ,0.0009074740111827,0.0003569215536117,0.0012643955647944,感情特化,5,True,673
組み,0.0008386286596457,0.0004256715377171,0.0012643001973628,感情特化,2,True,674
はっきり,0.000951481776105,0.0003120955079793,0.0012635772840843,感情特化,4,True,677
すごくしかっ,0.0009348228573799,0.000328180193901,0.0012630030512809,感情特化,6,True,679
住む,0.0007893361151218,0.0004732802510261,0.0012626163661479,感情特化,2,True,680
活かし,0.0008924131168786,0.0003686195634531,0.0012610326803316999,感情特化,3,True,684
買っ,0.0007972113255943,0.0004633356417928,0.0012605469673871,感情特化,2,True,686
元々,0.0011260470747947,0.0001344835758209,0.0012605306506156,感情特化,2,True,687
立場,0.0009458088561108,0.0003145043002931,0.0012603131564039001,感情特化,2,True,688
わけ,0.0008260015104162,0.0004322731769398,0.001258274687356,感情特化,2,True,690
選び,0.0009724201841486,0.0002855335672696,0.0012579537514182,感情特化,2,True,692
江戸,0.0009222223889082,0.0003356356173753,0.0012578580062835,感情特化,2,True,693
抽象,0.0007974910549819,0.0004579043015837,0.0012553953565656,感情特化,2,True,700
課題しかっ,0.0008169606975887,0.0004375133177508,0.0012544740153394998,感情特化,5,True,702
分かりらかっ,0.000833049044013,0.0004211142659187,0.0012541633099317,感情特化,6,True,703
文法,0.001031148132873,0.0002225244587117,0.0012536725915847,感情特化,2,True,705
課題張っ,0.0009323802466193,0.0003212162603934,0.0012535965070127,感情特化,4,True,706
相当,0.0010692365467548,0.0001842986260141,0.0012535351727689,感情特化,2,True,707
韓国,0.001031568126851,0.0002216111476484,0.0012531792744994,感情特化,2,True,709
決定,0.0008288522561391,0.0004228800535202,0.0012517323096593,感情特化,2,True,710
できしかっ,0.0010051848366856,0.0002463776618242,0.0012515624985098,感情特化,5,True,713
エネルギー,0.0009969601970772,0.0002541931909184,0.0012511533879956,感情特化,5,True,714
話し合っ,0.0009644163462022,0.0002865816156069,0.0012509979618091,感情特化,4,True,715
自ら,0.000981073161321,0.0002685404781784,0.0012496136394994,感情特化,2,True,717
提供,0.0009421600649754,0.0003072619438171,0.0012494220087925,感情特化,2,True,718
優先,0.0009256520054557,0.000323359939185,0.0012490119446407,感情特化,2,True,719
苦しん,0.0007924288511276,0.0004560559988021,0.0012484848499297,感情特化,3,True,721
違い,0.000802198185601,0.0004458238875399,0.0012480220731409001,感情特化,2,True,722
受けれ丈夫,0.0009860094636678,0.0002616353332996,0.0012476447969674,感情特化,5,True,724
部活,0.0009192456491291,0.0003280565142631,0.0012473021633922,感情特化,2,True,725
歴史べ,0.0009111665189266,0.0003347590565681,0.0012459255754947,感情特化,3,True,729
希望,0.0009756426193884,0.0002690223710877,0.0012446649904761,感情特化,2,True,732
講義,0.0008938127186977,0.0003507564754949,0.0012445691941926,感情特化,2,True,734
もらえれ,0.0010547808681925,0.0001897439360618,0.0012445248042543,感情特化,4,True,735
優しく,0.0009047161748117,0.0003397121946228,0.0012444283694345,感情特化,3,True,736
とても切,0.0009346297010779,0.0003097713924944,0.0012444010935723,感情特化,4,True,737
人間,0.0010404769858025,0.0001996137728594,0.0012400907586619,感情特化,2,True,748
立体,0.0007961266674101,0.0004439046606421,0.0012400313280522,感情特化,2,True,749
解ける,0.0009138507949602,0.0003249431028962,0.0012387938978564,感情特化,3,True,751
完了,0.0011065438389778,0.0001312151551246,0.0012377589941024,感情特化,2,True,752
分布,0.0010312862694263,0.0002061560750007,0.001237442344427,感情特化,2,True,753
論文,0.0008609316383416,0.0003748391396724,0.001235770778014,感情特化,2,True,758
なん,0.0007751379851941,0.0004605022776457,0.0012356402628398,感情特化,2,True,759
不満,0.0007644097410863,0.0004712249482831,0.0012356346893694,感情特化,2,True,760
出会う,0.0008825242519378,0.0003521606326103,0.0012346848845481,感情特化,3,True,762
進む,0.0009327691267518,0.0003018839394345,0.0012346530661863,感情特化,2,True,763
取り組む,0.0007791557343922,0.0004548569197408,0.001234012654133,感情特化,4,True,766
まじめ,0.0009662879302221,0.0002675323801882,0.0012338203104103,感情特化,3,True,767
読み上げる,0.00101930052042,0.0002142161130905,0.0012335166335105,感情特化,5,True,768
つつ,0.0009639746077903,0.0002695232993218,0.0012334979071121,感情特化,2,True,769
少し,0.001046549085483,0.0001868364445775,0.0012333855300604999,感情特化,2,True,770
とれる,0.0008261704947366,0.0004066997315994,0.001232870226336,感情特化,3,True,771
克服,0.0008864207814137,0.0003458879888057,0.0012323087702194,感情特化,2,True,772
少なから,0.0007529202848672,0.0004750769585371,0.0012279972434043,感情特化,4,True,780
戦略,0.0007295067111651,0.000497884551684,0.0012273912628491001,感情特化,2,True,782
テスト案,0.0007866449654102,0.0004405036568641,0.0012271486222743,感情特化,4,True,783
人々,0.000893299235031,0.0003311007749289,0.0012244000099599001,感情特化,2,True,789
知識まり,0.0010391615331172,0.0001841492950916,0.0012233108282088,感情特化,4,True,794
国語,0.000869019223111,0.0003537844334329,0.0012228036565439,感情特化,2,True,797
遺産,0.0009532757103443,0.0002691658834616,0.0012224415938059002,感情特化,2,True,798
アニメーション,0.0007916228988995,0.0004306750801893,0.0012222979790888,感情特化,7,True,799
膨大,0.0010358102619647,0.0001858785748481,0.0012216888368128,感情特化,2,True,801
面倒,0.0008475944913666,0.0003724021130594,0.001219996604426,感情特化,2,True,802
毎日,0.0010445793700772,0.0001740712066029,0.0012186505766800999,感情特化,2,True,808
プログラミングしかっ,0.0009417825688918,0.0002763830125331,0.0012181655814249,感情特化,10,True,809
楽しん,0.0010117055475711,0.0002061076462268,0.0012178131937979,感情特化,3,True,812
数学,0.0009333435821053,0.0002842991794115,0.0012176427615168,感情特化,2,True,813
演算,0.000997551583818,0.0002199499202626,0.0012175015040806,感情特化,2,True,814
普通,0.001020526870134,0.0001960469687238,0.0012165738388578,感情特化,2,True,816
配布,0.0007846321183733,0.000431432157028,0.0012160642754013,感情特化,2,True,819
料理,0.0007545882835984,0.0004585031419992,0.0012130914255976,感情特化,2,True,824
期限,0.0007803389388653,0.0004316809276739,0.0012120198665392,感情特化,2,True,825
減っ,0.0011046657131777,0.0001065769681224,0.0012112426813001,感情特化,2,True,826
分間,0.0007509555667638,0.0004598431289196,0.0012107986956834001,感情特化,2,True,827
法規,0.0007542344431082,0.0004564896225929,0.0012107240657011,感情特化,2,True,828
振動出,0.0010692536830902,0.0001391306519508,0.001208384335041,感情特化,3,True,832
からべる,0.0009658943329538,0.0002414914114134,0.0012073857443671999,感情特化,4,True,835
英文訳,0.0007872271041075,0.0004193447530269,0.0012065718571344,感情特化,3,True,838
つい,0.0007494206144072,0.0004563037411337,0.0012057243555409001,感情特化,2,True,844
アップ,0.0009730573981366,0.0002326637189439,0.0012057211170805001,感情特化,3,True,845
古代,0.0009006168693304,0.0003049659232298,0.0012055827925602,感情特化,2,True,846
思っ,0.000913010018306,0.0002922736564461,0.0012052836747521,感情特化,2,True,848
より習,0.0008080448955297,0.0003964185714721,0.0012044634670018,感情特化,3,True,850
あれ,0.0009092709704025,0.0002942720780501,0.0012035430484526,感情特化,2,True,852
がんばり,0.0007376944025357,0.0004657407601674,0.0012034351627031,感情特化,4,True,853
下さる,0.0007519237697124,0.0004510650038719,0.0012029887735843,感情特化,3,True,854
自信,0.0010014750063419,0.0002010456389851,0.001202520645327,感情特化,2,True,856
連立,0.0008198864137132,0.0003824407855669,0.0012023271992801,感情特化,2,True,857
マクロ,0.0009174816634344,0.0002844424351401,0.0012019240985745,感情特化,3,True,859
衛生,0.0010599321020501,0.0001417856131281,0.0012017177151781998,感情特化,2,True,860
授業習習,0.000976500287652,0.0002225410193204,0.0011990413069724,感情特化,4,True,866
様々,0.000926062839586,0.0002722785919436,0.0011983414315296,感情特化,2,True,868
モノづくり,0.0007875344405571,0.0004104235106044,0.0011979579511615,感情特化,5,True,870
つまずく,0.0009284717962145,0.0002678961803515,0.001196367976566,感情特化,4,True,873
他国,0.0009520246901295,0.0002441135319796,0.0011961382221091,感情特化,2,True,875
ひと,0.0009566754257927,0.0002385966169337,0.0011952720427264,感情特化,2,True,876
ください習,0.0006980688282937,0.0004971117684335,0.0011951805967272,感情特化,5,True,877
容易,0.0008620914304628,0.0003316672518849,0.0011937586823477,感情特化,2,True,880
増やす,0.0009939299850929,0.0001963515107224,0.0011902814958153,感情特化,3,True,887
見学,0.0008080003454404,0.0003821052172604,0.0011901055627008,感情特化,2,True,888
しれ,0.0007021263259175,0.0004879104443521,0.0011900367702696,感情特化,2,True,889
特許,0.0007868012180551,0.0004017306491732,0.0011885318672283,感情特化,2,True,894
もちろん,0.0009473715795249,0.0002408460146043,0.0011882175941292,感情特化,4,True,895
大切感,0.0006952302064746,0.0004928680136799,0.0011880982201545,感情特化,3,True,896
補う,0.0009862557053565,0.0001998037099838,0.0011860594153403,感情特化,2,True,902
内容,0.0009506285692285,0.000235099197818,0.0011857277670465,感情特化,2,True,903
伸び,0.0007224077772763,0.0004626475274562,0.0011850553047325,感情特化,2,True,904
myFIT,0.0010128689722882,0.0001711207959387,0.0011839897682269,感情特化,5,False,907
どうぞ,0.0010532531887292,0.0001288385440905,0.0011820917328197,感情特化,3,True,909
中間,0.0008286438656575,0.0003527748313817,0.0011814186970392,感情特化,2,True,912
やく,0.000910739103953,0.0002702039976914,0.0011809431016444,感情特化,2,True,915
多様,0.0008069556206464,0.0003733908136685,0.0011803464343149,感情特化,2,True,918
同期,0.0007266569882631,0.0004536118358373,0.0011802688241004,感情特化,2,True,919
前田,0.0007038630545139,0.0004762262105941,0.001180089265108,感情特化,2,True,920
だけ,0.000800141133368,0.0003791088373987,0.0011792499707667,感情特化,2,True,924
音楽,0.0006800887027853,0.0004990196933871,0.0011791083961724,感情特化,2,True,925
させ,0.0006946111280544,0.0004830569321034,0.0011776680601578,感情特化,2,True,926
発生,0.0010239720965425,0.000152489170432,0.0011764612669745,感情特化,2,True,928
教えき,0.0008860006928443,0.0002903491258621,0.0011763498187064001,感情特化,3,True,929
抱え,0.000736832086529,0.0004392681377274,0.0011761002242564,感情特化,2,True,930
問題習,0.0009688352793455,0.0002069208025932,0.0011757560819387,感情特化,3,True,931
