,mean_shap,abs_mean_shap,std_shap,count
 テーマ,0.007059901888765631,0.008713189148986404,0.008049066436986087,12.0
ワーク,0.007053659701729581,0.008952895093680127,0.009357589655815022,6.0
だん,0.00702600104460575,0.010207728030439902,0.009396876865846303,6.0
 やっ,0.0070158113223675045,0.008703730603066688,0.01669193873983264,71.0
 発揮,0.006985758368714766,0.006985758368714766,0.003259616117292837,8.0
 目,0.006984070044092246,0.008674185493911378,0.012304412433403118,25.0
 し,0.006964218615563793,0.008660859621127701,0.012739954671755154,2070.0
 話し,0.006963008976033365,0.015836488644075414,0.02513236916393244,39.0
 違い,0.006960198630737307,0.009626319750283312,0.011385589363858806,24.0
 絶対,0.006957483616512643,0.011831136584760316,0.01773128721063697,24.0
 もの,0.006944384065928078,0.009328861804536176,0.016681235297055754,121.0
 関数,0.006942151607518099,0.009047725543268825,0.009859355908080913,8.0
 必須,0.006893844388147104,0.007265854408475266,0.010987601083874981,12.0
 多かっ,0.006881615279593732,0.011984635547714393,0.01631941145348485,46.0
 新型,0.00687032243661458,0.015211925701416412,0.023318026551977736,5.0
 海外,0.006854182780443807,0.008372481623155181,0.009432970146302405,8.0
 憲法,0.006817988630465497,0.01189372989342544,0.016538701629257715,29.0
 論理,0.006785838980731646,0.007904867194941668,0.00718590114357479,15.0
 そして,0.006784825891598956,0.00727873206180261,0.007937902058945774,24.0
 まで,0.0067561265338280515,0.011290108553940815,0.015803753601852922,205.0
 入れ,0.006727886401301173,0.01075372338508411,0.01361115437062274,10.0
 確率,0.0066980222072743345,0.010908377458690666,0.012101710423042472,8.0
 読み,0.006693362050306363,0.008758817220160578,0.0110257266275954,21.0
 英文,0.006693156175363886,0.008106262734751605,0.011057378937819978,6.0
 友達,0.0066715758345448455,0.013090633637161123,0.02005468999156494,35.0
on,0.006668914636571168,0.009180679862361608,0.01067497936471333,6.0
 地理,0.00666023552464769,0.0092252333577982,0.01227637996155869,13.0
 作っ,0.006611275201466924,0.010254989172353816,0.01610348460940173,25.0
 無かっ,0.006586799695117709,0.010698216681873115,0.012418972348140895,5.0
 室,0.006582781850264913,0.013910440649820494,0.016958779451578983,37.0
 過去,0.0065614340243764484,0.008668785551414161,0.011315324386537986,19.0
 さん,0.006560360793167547,0.006917460896737146,0.0083108468433438,88.0
 戸惑,0.006550554716846414,0.007030949074558319,0.008330129353106702,9.0
し,0.006542019916202067,0.007586124678427481,0.010613834642443438,62.0
 単語,0.006509756610098814,0.012105795878713849,0.01812737452322502,57.0
 ながら,0.006509728475504634,0.011126005411823162,0.014430489044892266,138.0
 科,0.0064766680797298274,0.0069971025867822416,0.006076115295981722,12.0
 操作,0.006413427096925228,0.009578538525534828,0.010427068376329026,9.0
 かけ,0.006396052155909656,0.007311370575538986,0.01138556809967053,16.0
 第,0.006379085693869899,0.008051321155432408,0.008978421329940046,7.0
 系,0.006372957640142177,0.00797321667991746,0.011224151151934578,22.0
 一,0.006358353065402837,0.00826562094990127,0.011938805237340857,113.0
 たくさん,0.006332840376685803,0.011347102384584454,0.01562342019458377,65.0
 大きな,0.006330371144322848,0.008218707880749005,0.00963736515200859,7.0
 状況,0.006322342684027347,0.008593486614201121,0.009952325437783294,19.0
 練習,0.006309196708022203,0.01462667972494028,0.02481598868972585,44.0
 言う,0.006305052848650424,0.008103520086327384,0.009517130511522202,6.0
ニング,0.006292309078860209,0.011051478128206312,0.01285862291060221,26.0
 すら,0.0062524051471276225,0.012464885443023377,0.020213595556278767,6.0
 がん,0.006240722899877126,0.01022591358391115,0.02124028483839685,12.0
 内容,0.006233904358161401,0.011245865665380593,0.016310817714199417,463.0
 願っ,0.006201832582246101,0.006361207595272976,0.005515071640139559,8.0
 改めて,0.006196218121705705,0.013164107565352984,0.015019730413254818,23.0
 c,0.0061909300153881,0.006742118782616065,0.013763662717533725,6.0
 自ら,0.006168941728537903,0.006168941728537903,0.005066608769867198,10.0
 利用,0.006141455378241921,0.008346748121625246,0.010192077700724424,12.0
 疑問,0.006136640430607624,0.0063298228293994,0.005059104853545534,17.0
 点,0.00611706713515355,0.010613706334993818,0.015100430780500334,60.0
 先輩,0.006076332085637959,0.015882668196852436,0.021200037612244725,25.0
 積み重ね,0.006071561764065364,0.008178694960997717,0.01471891802443324,7.0
かけ,0.006039068551035598,0.012716000789077952,0.015308711320112472,5.0
 等,0.006034259704917997,0.016018779345746026,0.01943384018864427,27.0
 だけ,0.006025586104886878,0.009813506666062321,0.013660226084685256,110.0
 起き,0.006008297038079036,0.00617706766433912,0.004775708254757482,8.0
 簡単,0.006001131928535346,0.009458375843292522,0.014067503300172252,24.0
 卒,0.005998681646732718,0.008223548934438454,0.0070805542625103956,11.0
 行き,0.005997567329212047,0.006091693959786512,0.006517567544122648,10.0
 行け,0.0059971655409990264,0.00929078965343145,0.010832484918815435,7.0
 性,0.005981400604035303,0.008410189526589557,0.011424141545387814,57.0
 書か,0.005974295702463304,0.007336388932316742,0.008842637918066597,10.0
合っ,0.005969514415959513,0.007617386878971664,0.010797053854610418,6.0
 担当,0.005950879955697828,0.006362361545860849,0.007969865728524777,6.0
 公式,0.005948900769149971,0.011739374595915992,0.017411644019699225,43.0
 勉強,0.005948414608546503,0.014413785348317863,0.024259001653592998,215.0
 ゼミ,0.005944608558241849,0.00848087830970392,0.008426462223774037,11.0
 対し,0.005933906207914225,0.010820905499348967,0.015227527406962956,21.0
 多々,0.005931695971447845,0.007220853775349981,0.00599629970579201,7.0
 「,0.005931290802881286,0.006065355975786943,0.010778038346094613,59.0
 求め,0.005924842778068677,0.005924842778068677,0.006546257395962169,10.0
 増やし,0.005909704916964676,0.008297486805920618,0.011016418428938404,8.0
it,0.005897861119470891,0.009501245787155652,0.014277610509619964,23.0
張っ,0.00586409375344906,0.010665565763746507,0.016594892016169285,175.0
 ずつ,0.005855104161781815,0.008762230884705317,0.010295652140663832,22.0
 み,0.00582720138933396,0.009693933366086321,0.013386110063719668,59.0
 まだ,0.005816729266502805,0.0076852936043457516,0.007849229726544693,17.0
 解き,0.005813307582785971,0.00827653837294566,0.011428297650915914,45.0
 ら,0.0058054156110469955,0.00589223852614338,0.005641342563355762,17.0
 ミス,0.005790158224309297,0.009503083181433877,0.015466919910157547,11.0
 体育,0.005770171353495763,0.009335270931842388,0.012457227665751055,7.0
 手,0.005743323630728616,0.007808692563109423,0.010180272998918735,15.0
 概,0.005717696927149518,0.006487870253749861,0.0057524150980577445,6.0
 化,0.005681819527414749,0.007819495354750582,0.009124432134226134,14.0
 作ら,0.005638504129678444,0.008104795771800531,0.010960394343937337,6.0
 次,0.005632131989719619,0.010391435940348324,0.015516126720709822,34.0
 負担,0.005612672116791776,0.008528034145995123,0.009118563134783148,7.0
 有機,0.005578640789584218,0.00828056701902824,0.01082943077445709,6.0
か,0.005545410040078288,0.011214046373896523,0.020552665554313117,9.0
 履修,0.005537488301748716,0.014676236003596225,0.02434707010625307,73.0
 希望,0.00553604429387633,0.0056885143249019166,0.006265989772819034,6.0
も,0.005534370822715573,0.005661138604045846,0.005986228020839511,5.0
 役割,0.005501957174731485,0.006831531309996665,0.005881428106170413,7.0
 その,0.005436393049875592,0.006984545799676012,0.008863131407699862,141.0
 微,0.005396046628967659,0.006516770564693226,0.008298204494767867,7.0
 姿勢,0.005394075724696598,0.008000002679033728,0.009055935539762569,7.0
 おも,0.0053868494641085216,0.00872648398881683,0.014929738064297633,10.0
 変更,0.005380329319654787,0.006575166270217156,0.009322738282033926,8.0
",",0.005377424845007781,0.005377424845007781,0.0037026276283291704,8.0
読,0.0053358123863560016,0.01246986391418398,0.013855047079423715,9.0
 周り,0.005327472967742917,0.011047085066583468,0.016120922331063235,23.0
 」,0.005321518982696907,0.006484149956806762,0.009109390703590023,78.0
 発言,0.005313509260632844,0.00854837173995105,0.01216196405225577,10.0
 各,0.005308789119532632,0.008719374368669569,0.009038064506224148,19.0
 年度,0.005303931373582834,0.006058545984335197,0.00809750311456605,35.0
 いき,0.005296940821512793,0.00743422240290735,0.01009718759456709,84.0
 みたい,0.0052290605999128085,0.005643122155763383,0.007582861747127763,11.0
 増幅,0.005198102817654184,0.005198102817654184,0.0032762834712016316,6.0
 守る,0.005191527054800342,0.00547859349414163,0.004872034426279519,6.0
 式,0.005173407008043716,0.011211695238256728,0.018957684613987655,38.0
 無い,0.00517127061651662,0.010762260819451948,0.017772308140016055,11.0
 下,0.005165321966261319,0.009155342494017936,0.009316613975895878,6.0
 際,0.005145160412675363,0.008515553732256546,0.010330682631918218,31.0
つく,0.005132115627803495,0.008818741848644212,0.008340889229116489,5.0
 先生,0.005129118828191926,0.012709489420736641,0.019100612486696894,302.0
 フィードバック,0.005103409512159949,0.005184093115460662,0.004261720673112821,9.0
り,0.005097082808717941,0.007617239548719706,0.011763418385504095,80.0
 一緒,0.005093030872457247,0.0064961249898058465,0.010150762717111168,9.0
 Wor,0.005087277974990056,0.005785950547432691,0.0077081573286616354,13.0
 設け,0.005072019781587871,0.011364150228182917,0.014191659528719543,13.0
 日々,0.005011386755899374,0.010983357909206452,0.015142539693550141,25.0
 教養,0.00500512239523232,0.0054581884926717195,0.004460803506975164,7.0
 把握,0.004992778741736715,0.010460917070363021,0.011664406321436567,14.0
t,0.004986571892651328,0.007782004346801033,0.00889365768583802,8.0
 進み,0.004981155807822366,0.005707411873150772,0.005160275519223188,7.0
 おら,0.004960756484534714,0.009872057045443701,0.017371659287640426,6.0
 取っ,0.004942308560890119,0.0077842306901099315,0.01045218202550309,45.0
 策,0.0049316808464417205,0.007794704717265891,0.007555127254581927,7.0
 大きく,0.004917607614166068,0.0068573075097027375,0.007919129279449816,13.0
 メール,0.004909431003787589,0.005796039939634882,0.008591729907054813,9.0
軽,0.004902812152218444,0.03870424955436252,0.04663653951428628,5.0
 とき,0.004890770255249534,0.009242381650852668,0.01329383045442636,67.0
 思わ,0.004886704625278071,0.008498124346867067,0.014505530997112052,12.0
 勧め,0.004882514116721087,0.005729871852202377,0.006686703324657126,25.0
 アンケート,0.004881186047690198,0.012441172222233897,0.016416926505344,43.0
 遅れ,0.004837875501228457,0.01253156823865235,0.016902246962468934,6.0
 みな,0.004834380611337213,0.006377704421845043,0.005148677873577361,13.0
 解,0.0048116900633501545,0.012410569354090673,0.02124427161017275,40.0
 もらう,0.00479806584893455,0.005196557088758989,0.007398867252152031,13.0
ら,0.004797096162514779,0.005160399810694914,0.009470983793703761,32.0
 目的,0.004780419428403971,0.007456537993055001,0.008677911534218279,12.0
げ,0.004770282693342869,0.004979120305737887,0.007132759182891382,12.0
 いた,0.004730985640101911,0.0055628049957227805,0.006297909574477221,7.0
 こなし,0.004706587702807715,0.0072307939273322025,0.008560448322444706,13.0
 制御,0.004691401427835781,0.015292666103431218,0.02194226628900953,12.0
 ご,0.0046891541929131595,0.01023333592606701,0.014570558834486212,47.0
 以降,0.004685751855084356,0.007216354725121255,0.010095709810173126,9.0
 アプリ,0.004668449595010315,0.009246432401960191,0.01051442102337574,8.0
 提示,0.004664286737026522,0.005439670807611073,0.004820848068326644,5.0
 作成,0.004646898395572767,0.008076620943092179,0.011544190742727334,59.0
 質問,0.004642013026701774,0.011312898041463237,0.01741511124786328,67.0
 どんな,0.004641662160244449,0.006266525287989351,0.007842821569705137,16.0
 公開,0.004620947365620713,0.005458859818803996,0.006968131995130877,6.0
 気,0.004579174172420459,0.011228775703281296,0.01743427398657868,92.0
 相手,0.004564391439833509,0.007713060548253866,0.00954081813951149,11.0
 資料,0.004554116590170411,0.010217024676746097,0.01630264331694068,113.0
 丁寧,0.004545990243077827,0.015996696011590726,0.022925348985794635,97.0
 ず,0.0045442563631337245,0.011286205318075398,0.018305883233362106,152.0
 ちょうど,0.004527684106194231,0.013855409173317767,0.01983499222636687,10.0
 図,0.004518955349952195,0.008604256212719949,0.00947476700838644,17.0
が,0.004505860169107716,0.007260081851078818,0.007001421269704858,5.0
 年,0.004477406424007132,0.005983860818364652,0.006529501027359855,29.0
 すべて,0.004465132880006635,0.008302347043416163,0.010809381608418097,10.0
 物,0.004454255485405742,0.008514912059301704,0.011100658042060677,28.0
 最終,0.004448112159016858,0.0050099483715369125,0.008017176528453147,7.0
 いっ,0.004405874871544719,0.00616263146319014,0.0070930141472398634,51.0
 ま,0.004382252421018142,0.010595228575477495,0.016539932264998378,13.0
 ウイルス,0.004373841163946431,0.010330828824767728,0.01657150362703519,5.0
込ん,0.004366591286140776,0.007679604257230364,0.012966983591757103,5.0
 分析,0.004366225091247802,0.007557016853648487,0.008955729313857966,7.0
 へ,0.0043389287126758816,0.006984229542377311,0.009208477609228485,48.0
 つ,0.004334237964846959,0.00727474691030739,0.00951708147060404,105.0
 f,0.004329156039628351,0.00594417840001641,0.012895318050090301,19.0
 詰,0.004293465983157927,0.008737027055706547,0.01274162973293186,7.0
 為,0.00429090573952724,0.009019326288547305,0.012422560654233201,19.0
 よく,0.004287742590715175,0.013492227998337263,0.021114810439709343,96.0
 機械,0.004279580867174857,0.006402458231627465,0.007424473471848106,21.0
 答え,0.0042592721182281535,0.006490817861869424,0.008850617544601862,30.0
 皆,0.004258421610407566,0.005006273344533941,0.007349916746403393,69.0
ホ,0.004240794471843401,0.0065358076091797555,0.0076084235718621215,5.0
 仕方,0.004226484066085578,0.007359593121195831,0.009434788166499227,25.0
 いく,0.004221211270211608,0.008195152977532656,0.011787624959063546,117.0
 身体,0.00422027589343422,0.006507374514110797,0.0077862093671804845,23.0
 主体,0.004212420223919099,0.005420659513769142,0.007127043363700697,24.0
 解答,0.004209172140648375,0.00806019572606027,0.010441421745670932,20.0
 いけ,0.0041989100924183734,0.015231754709930101,0.03234103429677843,50.0
 時代,0.004185846096425212,0.005156595628774531,0.005976067012320036,21.0
 よう,0.004180488618415062,0.009337647101332542,0.016254776903892102,458.0
 増え,0.004178868656738946,0.008862856576145665,0.012231516990701236,16.0
 要望,0.004167678392964936,0.005610638735954973,0.007057291107097104,11.0
 一生,0.004125836134335259,0.008371238416051105,0.01041142504967866,6.0
 演習,0.004100781861634598,0.0115342617916749,0.020148108881186413,116.0
 ところ,0.004084377937561058,0.007693107616236871,0.011381899399409366,147.0
 する,0.004059553130279128,0.008872925118779164,0.013399253472960827,942.0
 スライド,0.0040538296905307915,0.013107207835421093,0.018225821127134924,75.0
 多少,0.004036258907945012,0.010983775393469841,0.015836515351364933,8.0
 出,0.004029403576531478,0.009386535006703667,0.01267540470427965,79.0
 =,0.004023314429440898,0.006386189023242668,0.008101541757787465,8.0
 今年,0.0040079115169040355,0.004258169496400418,0.003713545977487222,10.0
 電気,0.003984843984439709,0.010108863754473585,0.012024002336104416,34.0
 わけ,0.003978846931978234,0.005012675192893704,0.005919497206184214,8.0
 サポート,0.003971345260358201,0.009168070346243134,0.01165695375372813,7.0
 毎週,0.003969307117008992,0.011076426941601925,0.016975080707924476,51.0
 優しく,0.003949001422976532,0.013757594823497735,0.021126865235972046,12.0
 やる,0.003926369008036874,0.009136451329015534,0.023204335901785816,58.0
 やはり,0.003923190387815173,0.003923190387815173,0.003599644564398278,5.0
 なか,0.0039132463860744515,0.0046525058883234455,0.007142889073687178,6.0
 語彙,0.003862795702298172,0.003862795702298172,0.0015194225521614883,5.0
 導,0.003853912458488287,0.007428743705273412,0.011504587201132864,8.0
 データ,0.0038438627413018944,0.008940033871278336,0.012520362891066675,11.0
 学生,0.0038247298649463353,0.0045292751936275915,0.006709998087716326,61.0
" ,",0.003803592671391433,0.005624950878234677,0.009192291801751368,356.0
年,0.0037994872337525727,0.007481480145631779,0.007470480065611674,8.0
 すれ,0.003779566173809009,0.007775354982132505,0.011225350177716446,36.0
 部分,0.003759966562162452,0.010763196236130947,0.013640373677862446,70.0
 どれ,0.0037547827647358644,0.00862281497757067,0.011553432376945862,10.0
 学校,0.003730028268263494,0.00586861010985255,0.005152733303146868,9.0
 以上,0.0037171409483059414,0.008100780235357506,0.009856757506688775,15.0
 処理,0.0036942348493308958,0.006550305718496601,0.009632171583630928,15.0
 言っ,0.003650368461421749,0.007115404786938078,0.009804492823776174,14.0
 去,0.003630166585820483,0.005011793861079717,0.004334778376124005,5.0
 コンピューター,0.003627265810185539,0.01239670220153736,0.014614205285969774,6.0
 管理,0.0036217589223093336,0.008665266555981896,0.010013010829768309,12.0
 たい,0.0036068352768238716,0.010956772339954344,0.015733153145770163,188.0
 配布,0.0035915012220960408,0.008915097888226512,0.013281585985460836,28.0
 外,0.003573041353080472,0.00693198395878174,0.00958704385212165,29.0
 書い,0.0035711115287260253,0.007678380867088127,0.012859623843134401,55.0
 友人,0.003553072856448125,0.01010373166458781,0.013378725165632531,7.0
張り,0.003528460602152536,0.008385078582147548,0.012334523389676359,42.0
 限り,0.0035280192891958806,0.0037613716917702634,0.0032111613887815947,6.0
けれ,0.0035199160207572706,0.0041391486089356905,0.004428123498820432,8.0
 来,0.0035178293883814564,0.005998396859031608,0.007432960036596833,23.0
 計算,0.0034831102300442777,0.009726244564325573,0.012593480211004348,71.0
 成績,0.003481083534377551,0.007303162741034332,0.008161309399573338,8.0
 変わる,0.003449549195647705,0.0111498854283127,0.012264523609168547,5.0
 回答,0.003445852217655541,0.01608402280697742,0.02861342260968069,54.0
 話,0.00344128678602513,0.012264124641820577,0.021345170860878816,166.0
 書く,0.003434585466273767,0.007978343763945506,0.012964806275762783,66.0
 書,0.0034336588164074196,0.008012150119932525,0.013227174270006142,116.0
 >,0.0034254921866285156,0.004628914978456527,0.009769631934831968,20.0
 および,0.003419320605729799,0.003533082183383803,0.0030839122118089977,9.0
 様,0.0033963433591907084,0.007142773543430934,0.008611175566838896,13.0
 文法,0.003390201888370174,0.014112558750314705,0.018180508232487173,26.0
 話し合い,0.0033843960093994005,0.010818284756371414,0.013813980786181445,18.0
 対策,0.0033691051827190676,0.010921335921222252,0.01605109450994456,19.0
 おか,0.0033634688439633464,0.006920967049518367,0.010122893662430464,10.0
 さま,0.0033411294567169568,0.004879015052485068,0.006593378343959523,8.0
 なら,0.0033052596776713397,0.008342954130091522,0.013323226023034445,59.0
 多く,0.0032898320715293787,0.010363969402886985,0.016586156642778085,166.0
 後半,0.0032791526676698643,0.005463177967807789,0.005871309591155367,17.0
 民法,0.0032780528781586327,0.013807967323373305,0.01453419381622055,8.0
 量,0.00327620131915995,0.009285143157514027,0.016184015579107286,24.0
ま,0.003259212552778151,0.0057000828382150264,0.011783210356179774,26.0
 ペア,0.003252107011836155,0.013089816383269084,0.02082404614097055,7.0
 仕事,0.0032386852464696856,0.008315488257358084,0.009199439951845613,10.0
ティ,0.0032109417214607155,0.0032109417214607155,0.0013336492365796212,7.0
 置い,0.0031926567305365296,0.007724488917978709,0.013443705907579448,12.0
 ワード,0.0031783664657268674,0.01151476195664145,0.013060585540830418,10.0
 全て,0.0031674756915656944,0.004636887635322778,0.004861988387172921,13.0
 科目,0.003154866049912057,0.009420934716351978,0.015836755899146748,62.0
 当たり前,0.0031506270461250097,0.005381610161358756,0.005622344489624869,7.0
 でしょ,0.0031366680610862533,0.005301084775704733,0.008078591743792248,27.0
期,0.0031331335350564303,0.00314833646077156,0.0019657410268111397,5.0
 みる,0.003122354211055985,0.010740301810314438,0.014357398160272873,19.0
解,0.0030928797043868273,0.0058211972599175555,0.006339079822189333,7.0
 分から,0.003090479931125217,0.010183404131940467,0.01482646604659312,84.0
ュ,0.0030751913642374207,0.005211604229211493,0.011614432751915501,26.0
 使う,0.003072005789079066,0.011536303863848886,0.01807414619864266,30.0
 製,0.0030676326342262863,0.008043224485915674,0.010327823345867624,13.0
 江戸,0.0030654357047751545,0.006408208934590221,0.009022193902451785,5.0
 習慣,0.003056710390020661,0.009411283620595765,0.013343656894556005,14.0
 臨ん,0.00301654962934428,0.003773295308953874,0.0036601867268551713,8.0
 前,0.0029912828448582104,0.009961238077531112,0.014773575689105794,58.0
 全,0.002973769899654144,0.004711657774350897,0.00665593781502797,12.0
 相談,0.0029671667518945573,0.01598695578081023,0.02925003828133205,16.0
ん,0.002941431690565086,0.006996732224613542,0.009958199629845135,16.0
 ルール,0.0029240083018379805,0.009093958016106247,0.009516469876718902,5.0
 実施,0.0029216185084169595,0.0034598420216463777,0.003255112267069036,21.0
 行く,0.0029029672029234157,0.011792918640518716,0.015135665395157188,9.0
習,0.0028992195510813843,0.010871835631875212,0.01811570117858471,711.0
 前提,0.00287873843678556,0.006770860469779498,0.007926440347155205,7.0
 そこ,0.002865759686417501,0.005020666998468568,0.006284379681736041,35.0
 せる,0.002857146362410951,0.014112987626727734,0.026617820123145702,26.0
 とり,0.00285607218842522,0.007718306929929605,0.010772737852102067,28.0
 1,0.0028100696530961263,0.007360206017834368,0.011135936426162821,116.0
 選択,0.002807989306802483,0.01263039773781808,0.019815351584128355,12.0
 改善,0.0027447096270400042,0.007822046308684561,0.010471758403245966,32.0
 発音,0.0026881151588232124,0.016185495959603734,0.02425708724230858,47.0
 す,0.0026588618108763337,0.007704175489555319,0.010314704758178677,33.0
 進行,0.002628320511644616,0.005559613303747715,0.007578278621943398,6.0
 落ち着い,0.0026211630770813384,0.004849889282148116,0.0058819376158800105,5.0
 訳,0.0025881618338254547,0.005232822741423401,0.006628405731926568,7.0
 自,0.0025816939932132624,0.007128980376154896,0.008845801603605066,6.0
頭,0.002574600805264847,0.003278037189620729,0.0031311881110312927,5.0
 ),0.0025688435087727417,0.004828217919654529,0.0075818102207969515,86.0
 異なる,0.002561967116627163,0.005922887320097307,0.006840855961890878,9.0
掛け,0.0025552333566504094,0.004959575199127908,0.005330581906276724,6.0
 体,0.002521148815503693,0.008753122393318335,0.012230225729755477,30.0
 欠か,0.002510095436643193,0.006756774610569967,0.009003291534836816,12.0
 電,0.0025085014871472273,0.014587455998373437,0.023232146977002842,17.0
 遠隔,0.0024967659458536126,0.007958304723258886,0.011928756250691484,28.0
題,0.002481375594563186,0.010935245464137674,0.01801835544163864,43.0
 音声,0.0024396220360364956,0.004140582067933663,0.004982164040675419,11.0
 長,0.0023923904533148742,0.00809198815113632,0.009963282993340277,5.0
 わから,0.002391544531602815,0.009807340624812654,0.016062123883535707,70.0
 覚える,0.002380247173778707,0.010160755521609766,0.015597249048605112,33.0
図,0.0023789711869120276,0.00801140215844498,0.010103102272440777,13.0
す,0.002369495381651476,0.006351601182463452,0.008604783714560199,37.0
 整理,0.0023652647608105324,0.011307582718266835,0.0158431584067229,10.0
 焦,0.0023506633828801566,0.006162955331761623,0.009819432565336688,5.0
験,0.002345190283752648,0.009746137526538709,0.013756180792308751,12.0
 わ,0.0023395236799842677,0.004562478327716235,0.006091766238175468,5.0
 自力,0.0023103395626230608,0.005080716586585392,0.005618905379865317,5.0
 必要,0.0023086506633332457,0.010024103676985724,0.01648039127929668,127.0
 多,0.0022465128218350904,0.00621633295769344,0.007572009559501019,9.0
 沢山,0.002240064726460592,0.0063138606055872515,0.006761086724327224,14.0
 →,0.002222281687880031,0.002870680469441807,0.004031272442863847,18.0
 どう,0.002202714815881789,0.005733816278840076,0.008616723678201344,62.0
「,0.0021904899151275296,0.0024038524158036317,0.0017831960568740375,21.0
 箇所,0.0021870149706153265,0.007467090171260007,0.008624062194315076,5.0
 入学,0.0021854716201882445,0.003002311797640037,0.003716380057526342,7.0
 書き,0.0021783301412011792,0.009061473792506037,0.013783960591227783,54.0
 予想,0.002168248314749993,0.0031273448755867626,0.0031314643488413478,5.0
S,0.002158294302976823,0.004886032161136557,0.007860535908439697,14.0
張る,0.0021543188798296368,0.007043181982723663,0.01056533333465193,12.0
板,0.0021471624650075682,0.008333909458997368,0.010233410397791912,8.0
 つけ,0.002121171948065229,0.013527718104892403,0.02548481420299299,41.0
 を,0.0020740713252309756,0.007698463057656126,0.011393001912849388,4487.0
 言わ,0.0020720975312879387,0.004975672557859124,0.010317045214479707,11.0
 教員,0.0020295900227157663,0.004896288793684887,0.006063298057457606,10.0
 要約,0.002018523757821337,0.005752339785734269,0.0066296046666359945,6.0
 内,0.0020108733891650394,0.006318805522300173,0.008788571313877102,44.0
 ひと,0.001960891192337792,0.003648739946564954,0.0037404894489615754,10.0
 比較,0.001954448376896575,0.007209541825691953,0.009363297526946696,14.0
 卒業,0.0019514439236363746,0.0036944415960451942,0.004338797222310896,10.0
 (,0.0019424767844406412,0.005595606606035684,0.01505376256171686,87.0
 名前,0.0019180982289115148,0.0045732385763022606,0.0057629583082798195,6.0
 付け,0.001877038655101232,0.013607082091612696,0.020234776445912483,21.0
 らしい,0.0018708573779440483,0.014563140545797068,0.01997023592244593,5.0
 前期,0.0018468822602947371,0.010650736252434657,0.013928994870751188,35.0
 日,0.0018414767485513735,0.007765710268751171,0.012334504795290895,63.0
程,0.0018380974541501098,0.0050543919146654615,0.005980468598103149,15.0
 機器,0.0018284410432379697,0.010482034942557191,0.01690468683421481,17.0
 年間,0.0018249340188049245,0.009663129744149046,0.010942716413749382,5.0
 初回,0.001806683463795923,0.0020801496380643244,0.001808631195043891,5.0
 おい,0.001798144097881233,0.006550037605432019,0.009933417455185986,89.0
ケーション,0.0017931632436512662,0.00585114916164602,0.008456864397520887,6.0
 自己,0.001770725156926677,0.0069553882885057565,0.007991792636724686,11.0
 忘れ,0.001769276347827943,0.010072974947922203,0.02440615486251766,119.0
 しよ,0.0017597551302262421,0.0026617088100364425,0.0030961115268222897,36.0
 適,0.0017593466488636164,0.015646012273854076,0.01940889490968582,7.0
 読,0.001733978713673423,0.005748931674437093,0.006460464866780113,6.0
 課題,0.0017118141993623188,0.012553089940432693,0.01988855663802271,594.0
 4,0.0017109412558561092,0.0032964986026381587,0.003896532004502139,14.0
 終わり,0.0017071156294655842,0.006918333415544313,0.00942017412334979,12.0
 2,0.0017068142500344882,0.004567232098957453,0.006172005619617477,42.0
 /,0.001690650776446857,0.0033136402567681853,0.005467857532177103,10.0
まる,0.0016834134184848437,0.010799955460817082,0.016195441502876103,14.0
 取る,0.0016827484765784976,0.010378022361811063,0.016508338011022416,49.0
 少ない,0.001633698030784618,0.01146891336151441,0.01610526305427664,11.0
 数字,0.0016164876474899106,0.0047663709597795135,0.005670947521678458,7.0
 達,0.0015924114049994387,0.005304545040416997,0.007872113385211096,6.0
 回路,0.001590594313990404,0.011661327335219478,0.021578008447641323,55.0
マ,0.001550774539646227,0.007007110402628314,0.008340462638488064,5.0
 配属,0.0014866509042753427,0.004628850590683619,0.005443899504427945,8.0
 暗,0.0014820542512207983,0.00960127452099462,0.01695117413684695,22.0
 先,0.0014790531807685424,0.008996743719385322,0.013290365075622559,26.0
 ファイル,0.0014296907232584592,0.0027696035354857988,0.004443466346855888,8.0
 中学,0.001401233161595883,0.005723352389031789,0.0063269222354471475,5.0
 常,0.0013786883617326665,0.00723996392163717,0.007964482749440711,7.0
 しか,0.0013396719455487172,0.013167289824845184,0.025970712789722926,16.0
 結,0.0012787147243216168,0.013812362997917015,0.021214386339890846,11.0
 準備,0.0012643860674551545,0.006669763987507362,0.010478556627053295,19.0
 更に,0.0012599020533077302,0.0046570502744304005,0.006157139486782221,13.0
 3,0.0012284955455569015,0.004416934749300533,0.005356254428832439,37.0
 苦戦,0.0011823065001408395,0.018287035160483356,0.027772405114643142,8.0
 組,0.0011280010182661043,0.0030617025588314845,0.0032913821790014233,8.0
 差,0.001122219255973635,0.0029086672160961564,0.0036312612028444285,7.0
 確実,0.001097946612100094,0.007341506851414554,0.011290189067542348,13.0
 振動,0.0010482497566389813,0.0011704358989471752,0.0006801107877392212,5.0
 こんな,0.0010446677801381487,0.0028238924865719704,0.004758565611162784,9.0
 自体,0.001014687350713454,0.005500638670127955,0.007567158706365979,6.0
 簿,0.0009985038954515143,0.010711792572692502,0.0134547339314672,7.0
 効率,0.00099129101984848,0.003557679795903823,0.004945775763366349,6.0
 自主,0.0009413231821218641,0.014471527276024668,0.0272976349592124,28.0
